iords,mass,x,y,z,vx,vy,vz,rho,temp,metals
297532,181074.41,0.47,7.38,-0.60,-187.07,-39.81,50.08,7.64,4.04,-1.53
299206,185816.19,-4.41,-3.87,-0.93,174.70,-233.16,-35.39,6.22,6.19,-1.52
303910,212084.13,-142.94,79.53,201.15,107.62,-64.99,-60.94,2.23,4.53,-4.73
306041,242666.06,-3.11,4.78,-0.53,-215.18,-135.43,30.78,8.21,3.98,-1.46
306586,123101.74,5.38,-0.21,-0.79,24.58,211.73,-9.57,7.74,4.06,-1.46
307226,86958.64,-8.80,0.10,2.56,29.29,-159.27,-32.42,5.81,5.92,-1.51
307250,135051.74,-2.14,7.49,-4.53,-124.47,-50.30,40.09,5.74,6.09,-1.47
309805,149034.61,5.98,-5.44,-1.82,160.41,115.50,-26.52,6.04,5.88,-1.50
310806,213030.90,28.72,-14.43,45.15,-7.19,69.97,-154.62,5.80,3.97,-2.58
311818,144574.37,4.25,-3.39,1.61,187.95,228.74,-25.52,7.13,4.08,-1.46
312048,90951.09,-2.63,6.49,0.85,-281.69,-44.96,5.28,7.05,4.08,-1.49
313034,121381.18,0.62,-7.04,1.52,191.22,25.60,11.24,6.65,4.08,-1.54
316614,212084.13,-226.03,106.15,-47.80,65.02,-61.18,-35.43,2.37,4.92,-4.02
319697,214506.71,35.99,-30.80,54.14,-2.34,69.52,-127.85,4.89,4.11,-2.46
320527,154823.55,-8.02,-7.11,-0.14,147.98,-94.00,53.68,5.73,5.92,-2.25
323045,87879.77,2.12,-7.14,-1.94,223.24,82.70,8.04,7.44,4.04,-1.52
323189,105114.60,-7.90,-2.44,2.46,26.50,-116.52,17.07,5.89,5.91,-1.47
326955,112248.45,31.27,-31.06,73.34,25.15,45.38,-90.63,5.30,4.01,-2.48
327302,82305.42,-5.04,6.31,1.12,-213.28,-144.82,-54.25,7.47,4.03,-1.55
335000,213438.06,3.02,12.84,1.88,-133.49,60.98,-5.66,5.53,5.79,-2.02
357379,213028.68,-7.93,-5.32,-2.24,103.67,-132.26,10.82,5.80,6.08,-2.14
361867,212084.13,-153.96,125.13,155.46,107.86,-59.00,-62.37,2.51,4.68,-6.83
363821,104115.60,-6.69,1.28,2.06,-54.75,-191.83,16.41,6.11,6.15,-1.50
364092,160541.77,-2.59,7.02,-3.15,-134.36,-47.98,32.08,5.93,6.03,-1.55
365456,212084.13,-130.83,91.16,192.25,112.98,-53.34,-61.12,2.24,4.62,-5.41
366458,216800.19,5.41,-1.19,-0.20,44.85,279.47,28.17,8.45,3.98,-1.57
367857,161516.76,2.28,-5.53,-0.12,247.11,89.09,15.37,7.76,4.10,-1.50
370301,175563.54,9.20,4.07,1.13,-73.86,172.22,-8.66,5.96,5.84,-1.87
370408,95653.55,9.89,1.78,1.36,-28.58,171.49,7.56,5.92,6.04,-1.64
370425,83586.73,-0.95,6.72,0.25,-296.94,-21.14,19.92,7.68,4.74,-1.53
371593,66778.32,-5.78,3.04,1.70,-79.59,-136.77,-58.43,6.52,5.94,-1.44
372648,213920.78,4.96,5.21,1.47,-143.95,125.64,13.74,6.46,5.87,-1.78
375544,118241.93,0.58,7.16,-0.45,-257.22,59.77,7.25,7.64,4.07,-1.49
375702,212084.13,-113.44,105.43,195.58,88.75,-72.28,-64.76,2.49,4.72,-5.05
377014,216275.41,-7.33,6.29,-0.10,-83.48,-161.93,-9.42,6.29,5.64,-1.92
382400,115733.57,-7.56,-6.18,-1.00,79.22,-134.05,-47.93,5.88,5.94,-1.57
382518,167974.42,-7.72,-10.91,-1.13,88.57,-41.73,44.64,5.43,5.85,-2.18
383950,78255.58,-6.61,-0.78,1.39,37.77,-187.97,17.63,6.19,4.12,-1.58
386451,163751.40,-6.63,13.20,-3.72,-119.44,-49.94,19.24,5.49,4.07,-2.13
388965,104940.46,34.96,-30.28,61.05,-3.24,79.62,-102.95,5.35,4.00,-2.47
392093,94268.71,-5.38,9.21,0.12,-135.49,-88.94,-69.32,6.04,5.76,-1.67
394727,215832.07,5.28,-1.33,-0.66,108.92,295.21,-7.65,7.40,4.05,-1.52
399296,130794.79,-9.81,-8.35,1.39,138.84,-59.45,48.91,5.59,5.76,-2.11
400088,212084.13,-220.25,122.59,-38.25,65.43,-80.19,-65.95,2.37,4.79,-4.63
400961,114670.65,6.43,8.36,-0.75,-184.66,47.37,14.29,6.87,4.05,-1.57
401644,100155.63,22.53,-53.17,109.83,17.72,34.33,-61.37,5.01,4.05,-2.56
401883,169119.48,2.92,-10.67,-1.16,125.63,13.65,-11.04,5.76,6.00,-2.02
405347,117921.38,-2.50,6.81,-0.34,-256.93,1.41,31.96,6.62,6.35,-1.51
409181,151240.07,-2.88,6.06,0.85,-249.49,-87.37,-35.55,7.71,4.02,-1.54
414198,134275.97,-7.50,-1.49,1.76,39.88,-187.82,-19.28,5.96,5.98,-1.76
415056,89394.13,8.18,-0.03,-0.57,27.76,189.50,-4.03,6.23,6.33,-1.57
417027,170136.35,-4.32,8.66,-0.41,-173.71,-100.81,-35.06,7.47,4.01,-1.55
420920,90096.87,3.21,-5.15,-1.30,257.64,55.93,-21.46,7.66,4.01,-1.45
420960,212629.41,-126.48,195.12,-96.49,13.96,-40.77,16.61,2.42,4.98,-2.76
421072,213240.66,28.76,-14.27,47.10,-12.62,53.61,-142.62,5.29,4.04,-2.52
421499,220120.30,4.13,5.61,0.02,-194.38,202.33,0.43,7.17,4.06,-1.66
455319,122792.16,5.84,3.98,-0.30,-148.99,165.49,42.29,7.74,4.04,-1.46
459527,101507.21,4.44,-6.37,-0.51,178.11,125.24,-25.78,7.08,5.33,-1.49
459785,226406.50,10.72,-0.37,-0.05,-175.72,140.47,-168.83,7.00,4.09,-2.54
463178,118887.98,1.96,-8.16,-1.24,198.30,20.39,6.07,7.26,4.03,-1.52
463188,174368.58,32.81,-35.87,74.18,-5.24,58.20,-98.16,4.99,4.06,-2.48
472439,277988.88,-8.52,-4.78,-0.12,52.22,-144.83,23.71,5.92,6.28,-1.49
474142,230991.31,4.37,-5.84,-0.18,192.64,169.92,5.20,7.94,5.03,-1.73
474372,113304.77,-2.26,5.85,-0.64,-267.97,-55.83,-53.87,7.91,4.02,-1.44
478409,174726.30,0.02,9.46,-0.90,-169.00,-18.49,-26.67,6.63,4.05,-1.54
480465,79164.38,8.98,-1.34,1.07,42.89,148.68,-37.84,6.17,6.24,-1.60
480594,147198.56,11.08,0.72,0.58,-42.61,170.33,-15.72,5.86,5.41,-1.64
485409,77288.78,-7.32,-2.86,1.55,94.00,-104.86,-42.49,6.23,6.09,-1.55
489865,159716.70,5.20,3.98,0.29,-149.88,161.67,22.76,7.70,4.02,-1.47
490540,81676.93,2.39,7.58,-0.65,-257.80,43.72,-16.78,7.91,4.03,-1.62
491648,134454.07,-4.07,8.30,-0.55,-182.48,-105.95,-46.78,7.47,4.02,-1.57
491960,177950.58,-4.80,5.19,0.13,-214.59,-148.72,-39.96,7.61,4.05,-1.51
494630,73154.65,0.53,9.50,-1.50,-190.14,-20.11,21.41,6.56,4.06,-1.52
497768,184640.27,35.20,-30.34,60.76,-9.47,77.34,-104.74,5.34,4.00,-2.44
498248,117566.88,1.01,-9.57,-1.94,209.34,-36.29,-27.00,6.18,4.10,-1.56
499685,173557.95,5.29,7.84,-0.39,-194.40,74.51,-4.26,7.17,4.03,-1.59
502391,217527.36,-7.85,-8.04,-1.54,116.99,-61.03,41.95,5.81,5.79,-2.17
503851,213299.98,30.71,-35.46,74.39,16.93,72.74,-84.95,4.91,4.10,-2.37
507559,235498.72,0.55,7.02,0.47,-229.19,59.32,96.77,7.52,4.40,-1.45
509798,62819.28,-9.87,4.10,1.09,0.16,-106.74,10.24,5.94,5.82,-1.76
511080,212812.72,4.99,11.83,-3.95,-112.73,72.12,-19.38,5.47,5.88,-1.82
513228,98620.83,1.03,9.18,-0.28,-186.55,78.64,-16.65,6.80,4.09,-1.54
517722,150163.49,0.06,7.18,-0.04,-270.97,94.22,0.20,7.65,5.67,-1.52
518161,212084.13,83.14,247.39,13.18,-42.92,-126.54,0.88,2.22,4.85,-6.41
548419,80789.41,-0.73,6.63,1.53,-220.93,-26.67,-2.69,7.03,4.07,-1.50
554471,91119.95,-4.20,9.25,-0.31,-212.87,-97.15,-47.17,6.69,4.07,-1.65
555076,162514.89,-15.71,3.88,-0.13,-0.44,-117.88,17.09,5.40,5.64,-2.06
557487,163226.44,0.03,-12.34,0.43,101.56,4.71,37.06,5.65,5.93,-2.04
557723,95010.78,1.97,-5.81,-0.91,233.31,68.63,11.72,7.71,5.42,-1.49
558499,145862.70,1.45,-7.00,-0.45,288.89,-66.16,-56.41,6.73,5.75,-1.46
559150,68254.32,4.37,-5.63,-0.23,233.08,201.74,-31.80,7.70,6.10,-1.50
564771,181192.69,-1.87,7.19,1.59,-244.15,-30.92,-1.01,7.26,4.04,-1.56
564907,142522.59,9.49,0.92,1.88,-41.85,172.30,0.26,6.10,6.04,-1.93
566371,211015.45,0.52,12.58,-2.21,-120.03,0.48,-0.72,5.57,5.99,-2.05
567366,180993.74,4.73,10.99,-2.97,-118.15,35.12,-2.53,5.61,5.81,-1.80
570312,213817.77,8.08,1.78,-2.51,9.50,167.19,1.25,5.94,6.02,-1.76
570342,174982.02,3.61,6.18,-0.90,-171.91,113.92,16.31,7.48,4.03,-1.42
572980,156346.35,6.03,0.28,-0.48,-33.86,239.10,36.49,7.84,4.02,-1.47
574081,94339.38,-4.01,5.84,0.73,-236.52,-23.02,8.76,7.17,4.07,-1.50
575874,109561.31,-4.06,7.37,-2.08,-183.17,-108.25,23.35,7.62,4.04,-1.52
575890,126411.27,-5.73,4.11,-2.24,-127.73,-187.75,4.61,6.27,5.83,-1.46
576484,103518.80,-3.39,7.81,-0.22,-235.20,-110.82,28.56,7.44,4.05,-1.52
576537,164056.69,-7.88,5.51,-1.39,-113.34,-131.44,23.46,6.05,5.67,-1.55
577898,165853.86,-8.98,-1.61,1.56,56.50,-161.77,7.43,6.16,6.15,-1.59
578689,222069.95,28.17,-28.88,78.37,17.98,76.16,-93.91,4.66,5.20,-2.44
579914,120993.94,28.38,-41.93,78.59,5.39,65.06,-74.88,4.80,4.12,-2.54
581848,72605.65,1.64,9.83,2.97,-125.23,19.51,-8.86,6.36,4.03,-1.61
582747,219901.24,26.19,-12.06,22.00,-34.43,98.90,-189.46,5.14,4.08,-2.41
583545,212084.13,-154.72,136.29,90.80,92.10,-82.19,-69.87,2.74,4.74,-5.15
587718,158322.72,-2.44,6.49,-1.02,-265.35,-88.64,-7.32,7.75,4.03,-1.54
589699,58416.63,-6.63,2.96,-0.30,-51.68,-233.29,-104.87,6.84,5.69,-1.51
593515,222261.78,-8.91,3.49,1.95,-39.03,-124.08,-16.68,5.85,6.03,-1.91
593820,230094.34,5.56,9.81,-1.74,-124.02,66.75,-26.93,5.64,5.90,-2.01
597214,121314.78,1.98,-9.66,3.07,183.97,76.15,32.13,6.22,5.37,-1.82
597792,103683.90,-5.50,1.23,0.61,-27.36,-232.64,-46.08,7.85,4.02,-1.46
604081,212084.13,-221.53,132.97,-34.70,62.50,-101.03,-59.30,2.34,4.75,-5.38
604691,90644.98,8.41,6.99,0.13,-107.56,150.70,27.53,5.90,5.56,-1.57
605063,144869.35,0.19,7.50,0.68,-224.44,-30.33,-33.29,7.05,4.09,-1.57
