 iord metals pos rho temp vel
0 104351 4.71677802931e-24 "(-0.45659160614013672, -0.22363901138305664, 0.13754424452781677)" 0.178796470165 21023.5253906 "(0.34585922956466675, -0.55435925722122192, -0.092664919793605804)"
1 104351 4.71677802931e-24 "(-0.45659160614013672, -0.22363901138305664, 0.13754424452781677)" 0.178796470165 21023.5253906 "(0.34585922956466675, -0.55435925722122192, -0.092664919793605804)"
2 104351 4.71677802931e-24 "(-0.45659160614013672, -0.22363901138305664, 0.13754424452781677)" 0.178796470165 21023.5253906 "(0.34585922956466675, -0.55435925722122192, -0.092664919793605804)"
3 104351 4.71677802931e-24 "(-0.45659160614013672, -0.22363901138305664, 0.13754424452781677)" 0.178796470165 21023.5253906 "(0.34585922956466675, -0.55435925722122192, -0.092664919793605804)"
4 104351 4.71677802931e-24 "(-0.45659160614013672, -0.22363901138305664, 0.13754424452781677)" 0.178796470165 21023.5253906 "(0.34585922956466675, -0.55435925722122192, -0.092664919793605804)"
5 104351 4.71677802931e-24 "(-0.45659160614013672, -0.22363901138305664, 0.13754424452781677)" 0.178796470165 21023.5253906 "(0.34585922956466675, -0.55435925722122192, -0.092664919793605804)"
6 104351 4.71677802931e-24 "(-0.45659160614013672, -0.22363901138305664, 0.13754424452781677)" 0.178796470165 21023.5253906 "(0.34585922956466675, -0.55435925722122192, -0.092664919793605804)"
7 104351 4.71677802931e-24 "(-0.45659160614013672, -0.22363901138305664, 0.13754424452781677)" 0.178796470165 21023.5253906 "(0.34585922956466675, -0.55435925722122192, -0.092664919793605804)"
8 104351 4.71677802931e-24 "(-0.45659160614013672, -0.22363901138305664, 0.13754424452781677)" 0.178796470165 21023.5253906 "(0.34585922956466675, -0.55435925722122192, -0.092664919793605804)"
9 104351 4.71677802931e-24 "(-0.45659160614013672, -0.22363901138305664, 0.13754424452781677)" 0.178796470165 21023.5253906 "(0.34585922956466675, -0.55435925722122192, -0.092664919793605804)"
