 iord metals pos rho temp vel
0 104351 1.67528641306e-18 "(-0.45107010006904602, -0.23250693082809448, 0.13615424931049347)" 0.32219094038 28186.5195312 "(0.33465191721916199, -0.53153830766677856, -0.074409849941730499)"
1 104351 1.67528641306e-18 "(-0.45107010006904602, -0.23250693082809448, 0.13615424931049347)" 0.32219094038 28186.5195312 "(0.33465191721916199, -0.53153830766677856, -0.074409849941730499)"
2 104351 1.67528641306e-18 "(-0.45107010006904602, -0.23250693082809448, 0.13615424931049347)" 0.32219094038 28186.5195312 "(0.33465191721916199, -0.53153830766677856, -0.074409849941730499)"
3 104351 1.67528641306e-18 "(-0.45107010006904602, -0.23250693082809448, 0.13615424931049347)" 0.32219094038 28186.5195312 "(0.33465191721916199, -0.53153830766677856, -0.074409849941730499)"
4 104351 1.67528641306e-18 "(-0.45107010006904602, -0.23250693082809448, 0.13615424931049347)" 0.32219094038 28186.5195312 "(0.33465191721916199, -0.53153830766677856, -0.074409849941730499)"
5 104351 1.67528641306e-18 "(-0.45107010006904602, -0.23250693082809448, 0.13615424931049347)" 0.32219094038 28186.5195312 "(0.33465191721916199, -0.53153830766677856, -0.074409849941730499)"
6 104351 1.67528641306e-18 "(-0.45107010006904602, -0.23250693082809448, 0.13615424931049347)" 0.32219094038 28186.5195312 "(0.33465191721916199, -0.53153830766677856, -0.074409849941730499)"
7 104351 1.67528641306e-18 "(-0.45107010006904602, -0.23250693082809448, 0.13615424931049347)" 0.32219094038 28186.5195312 "(0.33465191721916199, -0.53153830766677856, -0.074409849941730499)"
8 104351 1.67528641306e-18 "(-0.45107010006904602, -0.23250693082809448, 0.13615424931049347)" 0.32219094038 28186.5195312 "(0.33465191721916199, -0.53153830766677856, -0.074409849941730499)"
9 104351 1.67528641306e-18 "(-0.45107010006904602, -0.23250693082809448, 0.13615424931049347)" 0.32219094038 28186.5195312 "(0.33465191721916199, -0.53153830766677856, -0.074409849941730499)"
