 iord metals pos rho temp vel
0 104351 7.28983668018e-31 "(-0.46743214130401611, -0.20485223829746246, 0.14090180397033691)" 0.13226865232 13516.3271484 "(0.3693787157535553, -0.68375825881958008, -0.144285649061203)"
1 104351 7.28983668018e-31 "(-0.46743214130401611, -0.20485223829746246, 0.14090180397033691)" 0.13226865232 13516.3271484 "(0.3693787157535553, -0.68375825881958008, -0.144285649061203)"
2 104351 7.28983668018e-31 "(-0.46743214130401611, -0.20485223829746246, 0.14090180397033691)" 0.13226865232 13516.3271484 "(0.3693787157535553, -0.68375825881958008, -0.144285649061203)"
3 859587 1.28515676982e-33 "(-0.44025903940200806, -0.22277791798114777, 0.17822986841201782)" 0.0636447891593 9382.98632812 "(0.15585595369338989, -0.36424991488456726, -0.45157623291015625)"
4 104351 7.28983668018e-31 "(-0.46743214130401611, -0.20485223829746246, 0.14090180397033691)" 0.13226865232 13516.3271484 "(0.3693787157535553, -0.68375825881958008, -0.144285649061203)"
5 104351 7.28983668018e-31 "(-0.46743214130401611, -0.20485223829746246, 0.14090180397033691)" 0.13226865232 13516.3271484 "(0.3693787157535553, -0.68375825881958008, -0.144285649061203)"
6 859587 1.28515676982e-33 "(-0.44025903940200806, -0.22277791798114777, 0.17822986841201782)" 0.0636447891593 9382.98632812 "(0.15585595369338989, -0.36424991488456726, -0.45157623291015625)"
7 859587 1.28515676982e-33 "(-0.44025903940200806, -0.22277791798114777, 0.17822986841201782)" 0.0636447891593 9382.98632812 "(0.15585595369338989, -0.36424991488456726, -0.45157623291015625)"
8 104351 7.28983668018e-31 "(-0.46743214130401611, -0.20485223829746246, 0.14090180397033691)" 0.13226865232 13516.3271484 "(0.3693787157535553, -0.68375825881958008, -0.144285649061203)"
9 104351 7.28983668018e-31 "(-0.46743214130401611, -0.20485223829746246, 0.14090180397033691)" 0.13226865232 13516.3271484 "(0.3693787157535553, -0.68375825881958008, -0.144285649061203)"
